,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
18,1309269795934744576,1306904285263753222,2020-09-25,07:13:39,34635043,maximos62,💧 Russell Darnley,,@travelfish The impact the effective response is evident in yesterdays’s #COVID19 update  New cases: 15 - Imported: 5  - Cases in community: 0  - Cases residing in foreign worker dormitories 10.                                      https://t.co/BYxwlzV01c,en,[],['http://Go.gov.sg/moh24sep'],[],0,0,0,['covid19'],https://twitter.com/maximos62/status/1309269795934744576,0,"[{'screen_name': 'travelfish', 'name': 'Stuart MaskDonald', 'id': '14659239'}]","['impact', 'effect', 'respons', 'evid', 'yesterday', 'updat', 'new', 'case', 'import', 'case', 'commun', 'case', 'resid', 'foreign', 'worker', 'dormitori']",@travelfish The impact the effective response is evident in yesterdays’s #COVID19 update  New cases: 15 - Imported: 5  - Cases in community: 0  - Cases residing in foreign worker dormitories 10.                                      https://t.co/BYxwlzV01c
19,1293768072545927169,1293768072545927169,2020-08-13,12:35:20,759256634,s_nummelin,Sebastian Nummelin,"{'type': 'Point', 'coordinates': [1.41657376, 103.89623677]}",Dorms with a view #Singapore @ S11 Dormitories singapore  https://t.co/iRmaLqhB6j,en,[],['https://www.instagram.com/p/CD0PdrND2NsGH1oAofPtPOZI8QPuQ7kXhe4pS40/?igshid=yyf1ugyvwkns'],[],0,0,0,['singapore'],https://twitter.com/s_nummelin/status/1293768072545927169,0,[],"['dorm', 'view', 'dormitori', 'singapor']",Dorms with a view #Singapore @ S11 Dormitories singapore  https://t.co/iRmaLqhB6j
21,1285532288466337793,1285489983130759169,2020-07-21,19:09:16,288749803,iamazree,Ayeeeee,,@xkyuno They are doing testing in all dormitories and essential sectors,en,[],[],[],1,0,0,[],https://twitter.com/IAmAzree/status/1285532288466337793,0,"[{'screen_name': 'xkyuno', 'name': 'افيق', 'id': '74408070'}]","['test', 'dormitori', 'essenti', 'sector']",@xkyuno They are doing testing in all dormitories and essential sectors
22,1279762414192300032,1279762414192300032,2020-07-05,21:01:51,1128989622464200704,aliisbk1,AliciaCtheWorld,,Will the voters make the incumbent party pay for this on 10 July?   Whatever it is there should be deeper reflection on our treatment of foreign workers.   “... cases have exploded among migrant workers who live in the country’s far-flung dormitories.”   https://t.co/rg7JU8a4hU,en,[],['https://foreignpolicy.com/2020/04/21/singapore-coronavirus-response-snag/'],[],0,0,0,[],https://twitter.com/AliIsBk1/status/1279762414192300032,0,[],"['voter', 'make', 'incumb', 'parti', 'pay', 'juli', 'whatev', 'deeper', 'reflect', 'treatment', 'foreign', 'worker', 'case', 'explod', 'among', 'migrant', 'worker', 'live', 'countri', 'dormitori']",Will the voters make the incumbent party pay for this on 10 July?   Whatever it is there should be deeper reflection on our treatment of foreign workers.   “... cases have exploded among migrant workers who live in the country’s far-flung dormitories.”   https://t.co/rg7JU8a4hU
23,1274151754083389446,1274151746160353283,2020-06-20,09:27:05,46248525,eugenioferrante,Eugenio Ferrante,,"...its reputation has been damaged by a large-scale #outbreak within foreign-worker dormitories, which has prompted economically damaging #lockdown measures.",en,[],[],[],1,0,0,"['outbreak', 'lockdown']",https://twitter.com/eugenioferrante/status/1274151754083389446,0,[],"['reput', 'damag', 'within', 'dormitori', 'prompt', 'econom', 'damag', 'measur']","...its reputation has been damaged by a large-scale #outbreak within foreign-worker dormitories, which has prompted economically damaging #lockdown measures."
24,1272170692323110915,1272170692323110915,2020-06-14,22:15:03,1136828067534401536,narasim20561265,Narasimhan,,"@narendramodi  Covid fighting is done by 3 elements 1) people co-operating. 2)lock down enforcers. 3)The medical personnel.  The back up is by labs,the hospitals , dormitories where people are isolated. The air services and airports are important.  Just give them a thumbs up.",en,[],[],[],0,0,0,[],https://twitter.com/Narasim20561265/status/1272170692323110915,0,[],"['covid', 'fight', 'done', 'element', 'peopl', 'lock', 'enforc', 'medic', 'personnel', 'back', 'lab', 'hospit', 'dormitori', 'peopl', 'isol', 'air', 'servic', 'airport', 'import', 'give', 'thumb']","@narendramodi  Covid fighting is done by 3 elements 1) people co-operating. 2)lock down enforcers. 3)The medical personnel.  The back up is by labs,the hospitals , dormitories where people are isolated. The air services and airports are important.  Just give them a thumbs up."
25,1271989362041843713,1271989362041843713,2020-06-14,10:14:30,815498542236078081,laavy_k,Laavanya Kathiravelu,,Safe distancing still not possible for many migrants in over crowded dormitories. #MigrantWorkers #singapore #COVID19,en,[],[],[],0,7,12,"['migrantworkers', 'singapore', 'covid19']",https://twitter.com/laavy_k/status/1271989362041843713,0,[],"['safe', 'distanc', 'still', 'possibl', 'mani', 'migrant', 'crowd', 'dormitori']",Safe distancing still not possible for many migrants in over crowded dormitories. #MigrantWorkers #singapore #COVID19
26,1270326140318568448,1270310083218546688,2020-06-09,20:05:28,43140612,himanshu2904,Himanshu Shankar (अयम् आत्मा ब्रह्म),,"@GulPanag @kaushikburman Luckily Singapore is an island with 6 million people with a government that means business. They did well, dormitories were an abberation. In Delhi, it will be a disaster and since you can, maybe you should ask people to be vigilant and practice safe distancing strictly 3/",en,[],[],[],0,0,0,[],https://twitter.com/himanshu2904/status/1270326140318568448,0,"[{'screen_name': 'GulPanag', 'name': 'Gul Panag', 'id': '23061619'}, {'screen_name': 'kaushikburman', 'name': 'Kaushik Burman', 'id': '87413235'}]","['luckili', 'singapor', 'island', 'million', 'peopl', 'govern', 'mean', 'busi', 'well', 'dormitori', 'abber', 'delhi', 'disast', 'sinc', 'mayb', 'ask', 'peopl', 'vigil', 'practic', 'safe', 'distanc', 'strictli']","@GulPanag @kaushikburman Luckily Singapore is an island with 6 million people with a government that means business. They did well, dormitories were an abberation. In Delhi, it will be a disaster and since you can, maybe you should ask people to be vigilant and practice safe distancing strictly 3/"
27,1268452638833750018,1268452638833750018,2020-06-04,16:00:50,960357872998612992,harryc_realtor,Harry Chong Kok Ee,"{'type': 'Point', 'coordinates': [1.42301, 103.88673]}",Just posted a photo @ S11 Dormitories singapore  https://t.co/OEZXb2xiU9,en,[],['https://www.instagram.com/p/CBAXVolnM_d/?igshid=1y0epfv5drlfe'],[],0,0,0,[],https://twitter.com/HarryC_Realtor/status/1268452638833750018,0,[],"['post', 'photo', 'dormitori', 'singapor']",Just posted a photo @ S11 Dormitories singapore  https://t.co/OEZXb2xiU9
28,1267486231740334080,1267371014247219200,2020-06-02,00:00:41,1148558024941826048,glwt2403,GLWT☃️,,"@robynaIexandra Yes agree we all all one body in singapore. The difference is that due to dormitories dense living environment and earlier cross infection, all dorms are ""locked down"" to contain the spread to rest of SG. So it's not like we have 90% of cases all over SG, majority are contained.",en,[],[],[],1,0,2,[],https://twitter.com/GLWT2403/status/1267486231740334080,0,"[{'screen_name': 'robynaIexandra', 'name': 'robyn (derogatory)', 'id': '2154949686'}]","['ye', 'agre', 'one', 'bodi', 'singapor', 'differ', 'due', 'dormitori', 'dens', 'live', 'environ', 'earlier', 'cross', 'infect', 'dorm', 'lock', 'contain', 'spread', 'rest', 'sg', 'like', 'case', 'sg', 'major', 'contain']","@robynaIexandra Yes agree we all all one body in singapore. The difference is that due to dormitories dense living environment and earlier cross infection, all dorms are ""locked down"" to contain the spread to rest of SG. So it's not like we have 90% of cases all over SG, majority are contained."
29,1266917863736082432,1266917863736082432,2020-05-31,10:22:11,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27484, 103.84272]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/DX8ksU9Qx0",en,[],['https://www.instagram.com/p/CA1dZqnn0OU/?igshid=1irq30drz035y'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories']",https://twitter.com/nigel_elijah/status/1266917863736082432,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/DX8ksU9Qx0"
30,1265632658370985985,1265632658370985985,2020-05-27,21:15:14,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28375268, 103.84259113]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/2mbVMBTie0",en,[],['https://www.instagram.com/p/CAsU9XZh6lR/?igshid=1wai2hgitjq56'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories']",https://twitter.com/nigel_elijah/status/1265632658370985985,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/2mbVMBTie0"
31,1265281024877121543,1265281024877121543,2020-05-26,21:57:58,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29055556, 103.85180556]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/0rbycHXCh4",en,[],['https://www.instagram.com/p/CAp1DlPnybt/?igshid=1da0968cut0rd'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories']",https://twitter.com/nigel_elijah/status/1265281024877121543,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/0rbycHXCh4"
32,1265278274965581824,1265278274965581824,2020-05-26,21:47:03,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27958667, 103.82939167]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/mAyB2gkxGo",en,[],['https://www.instagram.com/p/CApzzi_HUYR/?igshid=1i5dyey1578ct'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories']",https://twitter.com/nigel_elijah/status/1265278274965581824,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/mAyB2gkxGo"
