,id,date,time,tweet,hashtags,num_words
174,1267304068151738369,2020-06-01,11:56:49,"Brazil Paraiba Engagement Ring  Exceptional vivid neon blue Paraiba tourmaline, rarest of rare gem.   Brilliant cluster diamonds make up of inwards pear and round diamonds on each side of the Paraiba. The elegant…  https://t.co/5KF067UG63",[],33
175,1267069152012808192,2020-05-31,20:23:21,"“Dark matter” is the most mysterious, non-interacting substance in the Universe.   Its gravitational effects are necessary to explain the rotation of galaxies, the motions of clusters, and the largest scale-structure in the entire Universe.",[],32
178,1264964031376265216,2020-05-26,00:58:21,How to Deploy Prometheus Operator in an Air-gapped Kubernetes Cluster?? Check my latest blog   https://t.co/IajSoWha6S  @PrometheusIO @kubernetesio @VMwareTanzu   #Kubernetes #prometheus #monitoring,"['kubernetes', 'prometheus', 'monitoring']",13
184,1264120699506970624,2020-05-23,17:07:15,The chinese uncles cluster fuck under the tent all this Government fucks cannot see. 1 woman secretly go meet bf you all catch..Power da you all👍,[],26
185,1263702310745550848,2020-05-22,13:24:43,"Coronavirus behaving differently in China's new clusters compared to early cases, says expert  https://t.co/Xa5umhMKbp",[],12
189,1263054322574610433,2020-05-20,18:29:51,"No point saying thank you to the foreign workers, please say sorry instead  https://t.co/8ciiBLDYTY she should be taken to task for failures to see the biggest clusters of covid19 when it first emerged. Vote wisely",[],34
190,1262910930276540425,2020-05-20,09:00:04,"One of the key measures against COVID-19 is to prevent occurrence of clusters.  An easy guide to remember is to avoid the 3Cs – Crowded spaces, Confined spaces and Close conversations. By staying away from these…  https://t.co/TgLOpb8Y9K",[],34
191,1262411637576757249,2020-05-18,23:56:03,@bmw2430 @TishaCM Have a friend who works as a nurse in one of the hospitals here). They have also tested any person who came in with the symptoms especially those who are somewhat affiliated to clusters (the communities where infected ones have been identified). So I totally disagree with the,[],48
193,1259842331559235586,2020-05-11,21:46:33,FINALLY!! Saw a photo of the long queue at MacD!!   You did it once again Singapore! Wow! Thank you for making another potential cluster! Yahooooo!,[],25
196,1258788712290246657,2020-05-08,23:59:50,"@vpsupercorp @Parmadilla The visual art cluster is in the midst of having an initiative for  independent artists during this period. Still in planning, nothing new yet.",[],24
198,1257622582129332224,2020-05-05,18:46:03,"@joneaves Early on in the pandemic, 1-2 child care centres were determined to be a cluster here in Singapore. Staff and parents definitely infected, not sure about kids.",[],26
199,1257589457345056768,2020-05-05,16:34:26,my fear is hidden clusters,[],5
