,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
164,1.2612817820597494e+18,1.2612817820597494e+18,2020-05-15,21:06:24,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/GiwT8WLIVN",en,[],['https://www.instagram.com/p/CANaZ_yhQfW/?igshid=t8h4huj5sj3b'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261281782059749377,0.0,[],"['meet', 'robot', 'dog', 'promot', 'singapor', 'park', 'video']"
167,1.2604280347603763e+18,1.2604280347603763e+18,2020-05-13,12:33:55,10091812.0,ozlady,Stephanie,,"I get asked about #remotework in industrial environments - #supplychains &amp; #manufacturing. Preparing for #safedistancing short term, &amp; the role of automation &amp; optimisation of supply chains long-term, to ensure business longevity &amp; survival Read more:  https://t.co/YW4BZZfAIz",en,[],['https://www.linkedin.com/pulse/innovation-5-considerations-manufacturing-covid-19-aware-Krishnan'],[],0.0,1.0,4.0,"['remotework', 'supplychains', 'manufacturing', 'safedistancing']",https://twitter.com/ozlady/status/1260428034760376323,0.0,[],['guy']
168,1.2603951549023764e+18,1.260394502948221e+18,2020-05-13,10:23:16,1286235264.0,travelthoughtsg,Travel Thoughts,,"We can't wait to see you in Singapore again. 🇸🇬 For now, lets stay safe by staying at home, wearing a mask when going out, washing our hands regularly, and practicing social distancing at all times.💯   #singapore #passionmadepossible #touristattractions #sgunited #circuitbreaker  https://t.co/1JDIEf0QYt",en,[],[],"['https://pbs.twimg.com/media/EX3SmyWU8AUZWsr.jpg', 'https://pbs.twimg.com/media/EX3Sot2U8AItUjQ.jpg', 'https://pbs.twimg.com/media/EX3SqovUcAA7s4-.jpg', 'https://pbs.twimg.com/media/EX3SsSuU8AU3UhI.jpg']",0.0,0.0,0.0,"['singapore', 'passionmadepossible', 'touristattractions', 'sgunited', 'circuitbreaker']",https://twitter.com/TravelThoughtsg/status/1260395154902376448,1.0,[],"['prequel', 'black', 'mirror', 'metalhead', 'episod', 'robot', 'goe', 'trial', 'mo', 'kio', 'park', 'promot']"
169,1.260394502948221e+18,1.260394502948221e+18,2020-05-13,10:20:41,1286235264.0,travelthoughtsg,Travel Thoughts,,"We can't wait to see you in Singapore again. 🇸🇬 For now, lets stay safe by staying at home, wearing a mask when going out, washing our hands regularly, and practicing social distancing at all times.💯   #singapore #passionmadepossible #touristattractions #sgunited #circuitbreaker  https://t.co/VcENDpqB1b",en,[],[],"['https://pbs.twimg.com/media/EX3R85wVcAAGYmp.jpg', 'https://pbs.twimg.com/media/EX3R_fRVAAA4sf6.jpg', 'https://pbs.twimg.com/media/EX3SBdNVcAAGQtP.jpg', 'https://pbs.twimg.com/media/EX3SF_kU8AIlH3j.jpg']",1.0,0.0,0.0,"['singapore', 'passionmadepossible', 'touristattractions', 'sgunited', 'circuitbreaker']",https://twitter.com/TravelThoughtsg/status/1260394502948220928,1.0,[],"['kway', 'chap', 'dinner', 'today', 'yaowarat', 'thai', 'kway', 'chap']"
170,1.2601147881908756e+18,1.2601143543865958e+18,2020-05-12,15:49:11,10872822.0,sehof,Sense Hofstede,,"@mgerrydoyle They were first fights, supposedly, so it is not really safe distancing.",en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/sehof/status/1260114788190875648,0.0,"[{'screen_name': 'mgerrydoyle', 'name': 'Gerry Doyle', 'id': '788697546'}]","['wrong', 'miss', 'ironi', 'placement', 'visual', 'ok', 'happi', 'explain', 'photo', 'show', 'two', 'obviou', 'famili', 'member', 'hold', 'close', 'warn', 'sign', 'advis', 'peopl', 'adopt', 'social', 'measur', 'stay']"
171,1.2600768067380716e+18,1.2600767609278915e+18,2020-05-12,13:18:16,20659288.0,yamkeng,Baey Yam Keng 马炎庆,,"However, we must continue to adhere to safe distancing measures and consume these services only on a need-to basis.  This should not be an excuse to have gatherings and socialising.   #SGunited",en,[],[],[],1.0,0.0,4.0,['sgunited'],https://twitter.com/YamKeng/status/1260076806738071552,0.0,[],"['dinner', 'tonight', 'evania']"
172,1.2598114884009042e+18,1.2598114884009042e+18,2020-05-11,19:43:59,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #safedistancing #covid19 #unagieggandsoup #socialdistancing @ Evania  https://t.co/ga14Rb2HEU,en,[],['https://www.instagram.com/p/CAC9zH0nTFn/?igshid=x2mqqn0assus'],[],0.0,0.0,1.0,"['crcheers', 'quircsingapore', 'homemademeals', 'safedistancing', 'covid19', 'unagieggandsoup', 'socialdistancing']",https://twitter.com/QUIRC_Singapore/status/1259811488400904193,0.0,[],"['dinner', 'tonight', 'serangoon', 'central', 'singapor']"
173,1.2593839689205268e+18,1.2593839689205268e+18,2020-05-10,15:25:11,102546880.0,amitbag,Amit Bagga,,Unwavering and always our best friend. Even a robotic dog stands guard and protects us in times of need. Singapore experiments for safe distancing. I couldn't believe some media folks termed it 'horrifying' and 'creepy'.  #TechForGood #Singapore  https://t.co/D5fP3vkNqe,en,[],['https://www.channelnewsasia.com/news/singapore/meet-the-robot-dog-promoting-safe-distancing-in-singapore-s-12716544#.XreqvbLmTKw.twitter'],[],0.0,0.0,0.0,"['techforgood', 'singapore']",https://twitter.com/Amitbag/status/1259383968920526848,0.0,[],"['kind', 'drink', 'evania']"
174,1.2590899831446282e+18,1.2590899831446282e+18,2020-05-09,19:56:59,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #safedistancing #covid19 #grilledseabass #socialdistancing #grilledveg @ Evania  https://t.co/O6llbFIwBl,en,[],['https://www.instagram.com/p/B_91skXHySc/?igshid=187pm1b4e01ii'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'safedistancing', 'covid19', 'grilledseabass', 'socialdistancing', 'grilledveg']",https://twitter.com/QUIRC_Singapore/status/1259089983144628226,0.0,[],"['kind', 'drink', 'evania']"
175,1.2590696367435817e+18,1.2590696367435817e+18,2020-05-09,18:36:08,381968183.0,joyce__koh,Joyce Koh,,Meet the robot dog promoting safe distancing in Singapore's parks | Video  https://t.co/GM6Y9PWkPt,en,[],['https://www.channelnewsasia.com/news/singapore/meet-the-robot-dog-promoting-safe-distancing-in-singapore-s-12716544#.XraHk9wTKuc.twitter'],[],0.0,1.0,0.0,[],https://twitter.com/Joyce__Koh/status/1259069636743581696,0.0,[],"['crab', 'meat', 'theme', 'lunch', 'today', 'evania']"
176,1.2590539429835366e+18,1.2590539429835366e+18,2020-05-09,17:33:46,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.36305561, 103.8712511]}",lunch  #crcheers #quircsingapore #adventuresofalifetime #safedistancing #covid19 #socialdistancing #prawnpasta @ Sun Ray Cafe  https://t.co/apgSOCyDDG,en,[],['https://www.instagram.com/p/B_9lTSQHVbx/?igshid=b95e1tuv6j9l'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'safedistancing', 'covid19', 'socialdistancing', 'prawnpasta']",https://twitter.com/QUIRC_Singapore/status/1259053942983536640,0.0,[],"['domest', 'cat', 'outsid', 'neighbourhood', 'senior', 'daycar', 'close', 'due', 'western', 'cultur', 'cat', 'grandma', 'occasion', 'grandpa', 'best', 'friend', 'old', 'men', 'prefer', 'bird', 'dog', 'fish', 'pet']"
177,1.2590190971000504e+18,1.2590190971000504e+18,2020-05-09,15:15:18,247474334.0,kbgolfsingapore,Kate Burton,,Quite an unbelievable site here in Singapore. The ‘park robot’ ensuring safe distancing  https://t.co/pOXmPoNGGo,en,[],[],[],11.0,5.0,25.0,[],https://twitter.com/kbgolfsingapore/status/1259019097100050432,1.0,[],"['good', 'news', 'mani', 'peopl', 'barber', 'shop', 'tcm', 'home', 'baker', 'etc', 'allow', 'reopen', 'certain', 'servic', 'howev', 'must', 'still', 'practis', 'wear', 'mask', 'visit', 'shop', 'necessari', 'excus', 'jalan', 'jalan']"
178,1.258684131627524e+18,1.258684131627524e+18,2020-05-08,17:04:16,130461707.0,adeeliana,Juliana Shafif,,Safe distancing guys 👍🏻  https://t.co/hez2DKeHsO,en,[],[],['https://pbs.twimg.com/media/EXe-P6AU4AAtYK6.jpg'],0.0,0.0,0.0,[],https://twitter.com/adeeliana/status/1258684131627524097,1.0,[],"['dinner', 'tonight', 'coron', 'plaza', 'bukit', 'timah']"
179,1.2586413955914383e+18,1.2586413955914383e+18,2020-05-08,14:14:27,24269742.0,richberta,Rich Berta,,"Prequel to the Black Mirror ""Metalhead"" episode? // Four-legged robot goes on trial at Bishan-Ang Mo Kio park to promote safe distancing  https://t.co/GudbAVaFzT",en,[],['https://www.todayonline.com/singapore/four-legged-robot-goes-trial-bishan-ang-mo-kio-park-promote-safe-distancing'],[],0.0,0.0,0.0,[],https://twitter.com/richberta/status/1258641395591438336,0.0,[],"['definit', 'maintain', 'guidelin', 'requir', 'run', 'busi', 'health', 'well', 'main', 'concern']"
180,1.258366030595965e+18,1.258366030595965e+18,2020-05-07,20:00:15,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.36138, 103.88626]}",kway chap for dinner today!!!  #crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #yaowaratthaikwaychap #safedistancing @ Yaowarat Thai Kway Chap  https://t.co/EHliqjx6SA,en,[],['https://www.instagram.com/p/B_4setMHqZI/?igshid=1d3kbr6pyltjd'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'staysafeandhealthy', 'covid19', 'yaowaratthaikwaychap', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1258366030595964933,0.0,[],"['carrom', 'board', 'fun', 'evania']"
181,1.258337696914608e+18,1.2583337600234537e+18,2020-05-07,18:07:40,875403228.0,theartofmezame,Mezame 🇸🇬,,"@educatingdumbos @mrbrown What’s wrong? If you missed out the irony in the placement of the visuals, it’s ok. I am happy to explain. Photo shows two obvious family members holding close, and there’s a warning sign advising people to adopt social distancing measures. Stay safe :)",en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/theartofmezame/status/1258337696914608129,0.0,"[{'screen_name': 'educatingdumbos', 'name': 'selfish british people', 'id': '1220324219717730304'}, {'screen_name': 'mrbrown', 'name': 'mrbrown', 'id': '574253'}]","['may', 'day', 'holiday', 'lunch', 'evania']"
182,1.2579934497746452e+18,1.2579934497746452e+18,2020-05-06,19:19:45,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #garlicfriedriceandcod #safedistancing @ Evania  https://t.co/T4nZUPPjie,en,[],['https://www.instagram.com/p/B_2DDGAHruo/?igshid=j05cljeqlc6'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'garlicfriedriceandcod', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1257993449774645248,0.0,[],"['ambassador', 'suitabl', 'like', 'busybodi', 'walk', 'around', 'wear', 'mask', 'long', 'time', 'jason', 'tan', 'resid', 'singapor']"
183,1.2576353653615206e+18,1.2576353653615206e+18,2020-05-05,19:36:51,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.34923684, 103.87562614]}",dinner tonight!!!  #crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #malacraving #safedistancing @ Serangoon Central Singapore  https://t.co/OQNf5GeCyC,en,[],['https://www.instagram.com/p/B_zgNl2nMhp/?igshid=sqjn3nuuyw41'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'staysafeandhealthy', 'covid19', 'malacraving', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1257635365361520641,0.0,[],"['dinner', 'tonight', 'donki', 'singapor']"
184,1.2575116371640975e+18,1.2575116371640975e+18,2020-05-05,11:25:12,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",my kind of drink again  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #lingyong #safedistancing @ Evania  https://t.co/juuE0Qxvlb,en,[],['https://www.instagram.com/p/B_yn8iQnV97/?igshid=1qdyunleo7fm6'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'lingyong', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1257511637164097541,0.0,[],"['let', 'stay', 'get', 'back', 'regular', 'activ', 'sooner', 'throwback', 'land', 'train', 'palsdb', 'teammat', 'singapor', 'sport', 'hub']"
185,1.2574957227584922e+18,1.2574957227584922e+18,2020-05-05,10:21:58,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",my kind of drinks 😂  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #chrysanthemumtea #safedistancing @ Evania  https://t.co/niYwjlSgQ1,en,[],['https://www.instagram.com/p/B_ygtW3n2LA/?igshid=13qqh2c44i9fq'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'chrysanthemumtea', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1257495722758492161,0.0,[],"['fm', 'post', 'alreadi', 'plan', 'site', 'plan', 'focu', 'hygien', 'clean', 'signag', 'amp', 'sanitis', 'new', 'norm']"
186,1.2571615571439288e+18,1.2571615571439288e+18,2020-05-04,12:14:06,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",crab meat theme for lunch today...  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #crabmeat #safedistancing @ Evania  https://t.co/3cktpUdnuA,en,[],['https://www.instagram.com/p/B_wIv22nMyv/?igshid=ln4zvr0g03h4'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'crabmeat', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1257161557143928832,0.0,[],"['hearten', 'see', 'leagu', 'work', 'find', 'way', 'bring', 'match', 'back', 'form', 'give', 'hope', 'perhap', 'far', 'road', 'see', 'orchestra', 'proper', 'amp', 'rigor', 'test', 'social', 'etc']"
187,1.2568135998440366e+18,1.2567431621120655e+18,2020-05-03,13:11:27,2703695041.0,lernhweido,Lern Hwei Do,,"@DrMattMcCarthy Domestic cats outside Neighbourhood Seniors' Daycare, closed due to safe distancing. As with Western culture, cats are grandma's and, occasionally grandpa's best friend (old men here prefer birds, dogs and fish as pets).  https://t.co/gC3SNq8nsa",en,[],[],['https://pbs.twimg.com/media/EXEZR6uUEAMRdOY.jpg'],0.0,0.0,1.0,[],https://twitter.com/LernHweiDo/status/1256813599844036613,1.0,"[{'screen_name': 'DrMattMcCarthy', 'name': 'Matt McCarthy', 'id': '1862822629'}]","['dinner', 'tonight', 'evania']"
188,1.256443954356093e+18,1.256443954356093e+18,2020-05-02,12:42:36,20659288.0,yamkeng,Baey Yam Keng 马炎庆,,"Good news for many people.   Barber shops, TCM, home bakers etc will be allowed to reopen for certain services.   However, we must still practise safe distancing, wear our masks and visit the shops only when necessary.  Not an excuse to jalan jalan.    https://t.co/glPGbvsv6O",en,[],['https://www.straitstimes.com/singapore/some-singapore-businesses-to-reopen-from-may-5-as-circuit-breaker-measures-eased'],[],0.0,3.0,4.0,[],https://twitter.com/YamKeng/status/1256443954356092928,0.0,[],"['dinner', 'tonight', 'evania']"
189,1.256260805890388e+18,1.256260805890388e+18,2020-05-02,00:34:50,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.43696154, 103.78580047]}","dinner tonight!!!  #crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #thegoodburgersg #safedistancing @ Coronation Plaza, Bukit Timah  https://t.co/THULtsTiVr",en,[],['https://www.instagram.com/p/B_pvIfzHTBe/?igshid=j94gqh8rg5ch'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'staysafeandhealthy', 'covid19', 'thegoodburgersg', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1256260805890387969,0.0,[],"['leav', 'hous', 'request', 'go', 'individu', 'essenti', 'return', 'straight', 'home']"
190,1.2561711126327337e+18,1.2561711126327337e+18,2020-05-01,18:38:26,1.2542852351700541e+18,theposturelab,The Posture Lab,,We’ll definitely be maintaining the #safedistancing guidelines required to run our business. You health and wellness are our main concern. #healthcare #safety #COVID19,en,[],[],[],0.0,0.0,0.0,"['safedistancing', 'healthcare', 'safety', 'covid19']",https://twitter.com/theposturelab/status/1256171112632733696,0.0,[],"['dinner', 'tonight', 'evania']"
191,1.2561427797360804e+18,1.2561427797360804e+18,2020-05-01,16:45:51,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",Carrom board fun!!!  #crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #carrom #safedistancing @ Evania  https://t.co/d4pkGlr4eS,en,[],['https://www.instagram.com/p/B_o5dk6HYzi/?igshid=1t9czl7nxcf85'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'staysafeandhealthy', 'covid19', 'carrom', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1256142779736080384,0.0,[],"['discuss', 'length', 'metr', 'feet', 'singapor']"
192,1.256075259809325e+18,1.256075259809325e+18,2020-05-01,12:17:33,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",may day holiday lunch  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #instantplushomemade #safedistancing @ Evania  https://t.co/bzc8XRHRa0,en,[],['https://www.instagram.com/p/B_oawf2HfKV/?igshid=18jd3br6vkdcr'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'instantplushomemade', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1256075259809325056,0.0,[],"['dinner', 'tonight', 'evania']"
193,1.2560254222503485e+18,1.2560254222503485e+18,2020-05-01,08:59:31,127375084.0,jason_zircatan,Jason Tan,"{'type': 'Point', 'coordinates': [1.46263315, 103.83901621]}","Safe distancing ambassador is not suitable for me because I don’t like to be a busybody and walking around and wearing mask for long time😜 (@ Jason Tan's Residence in Singapore, )  https://t.co/paC4mzhvkM",en,[],['https://www.swarmapp.com/c/1oZrKMh2aYK'],[],0.0,0.0,0.0,[],https://twitter.com/Jason_ZircaTan/status/1256025422250348546,0.0,[],"['day', 'circuit', 'breaker', 'period', 'vivoc', 'singapor']"
194,1.255112087551873e+18,1.255112087551873e+18,2020-04-28,20:30:15,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.28909225, 103.84686883]}",dinner tonight!!!  #crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #dondondonki #safedistancing @ Don Don Donki Singapore  https://t.co/775UqtNk9A,en,[],['https://www.instagram.com/p/B_hkwg7Ho20/?igshid=cnix63p82r0i'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'staysafeandhealthy', 'covid19', 'dondondonki', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1255112087551873030,0.0,[],"['explor', 'archiv', 'close', 'pulau', 'ubin', 'singapor']"
195,1.2539925613807534e+18,1.2539925613807534e+18,2020-04-25,18:21:39,45581704.0,lewis_foo,Lewis Foo,,Let’s all stay safe so we can get back to our regular activities sooner! Throwback to land training with palsdb teammates! #safedistancing #1metre #staysafe #slowmo #sportshub @ Singapore Sports Hub  https://t.co/57BET9Dt9j  https://t.co/YPDgztjf6E,en,[],['https://www.instagram.com/p/B_ZmZhCBLFD/?igshid=17l0b19ez2m0f'],[],2.0,3.0,31.0,"['safedistancing', '1metre', 'staysafe', 'slowmo', 'sportshub']",https://twitter.com/lewis_foo/status/1253992561380753409,1.0,[],"['thank', 'fmli', 'support', 'volunt', 'effort', 'special', 'thank', 'kid', 'independ', 'manag', 'onlin', 'tution', 'along', 'part', 'ambassador', 'home', 'stay', 'unit']"
196,1.2538192552854446e+18,1.2538192552854446e+18,2020-04-25,06:52:59,20283286.0,jethropickard,Jethro,,"FM will be the first-responders post #COVID19 We are already planning for the re-opening of sites and that planning is super-stringent. More focus on hygiene, #SafeDistancing, cleaning, signage, &amp; sanitisers are all new norms!   https://t.co/vuJKH6ovqQ",en,[],['https://www.facilitatemagazine.com/news/fms-will-be-first-responders-in-post-coronavirus-world-says-bdo-report/?utm_source=Adestra&utm_medium=email&utm_term='],[],0.0,0.0,3.0,"['covid19', 'safedistancing']",https://twitter.com/jethropickard/status/1253819255285444608,0.0,[],"['smooth', 'shop', 'wear', 'mask', 'nearest', 'shop']"
197,1.2535860283690476e+18,1.2535860283690476e+18,2020-04-24,15:26:14,18618770.0,cheryltan88,Cheryl Lu-Lien Tan,,"I’m so heartened to see #football leagues working to find safe ways to bring matches back in some form. It gives me hope that perhaps not too far down the road we’ll see orchestras doing the same with proper &amp; rigorous testing, social distancing etc. 🤞🤞 @nyphil @MetOpera !",en,"[{'screen_name': 'nyphil', 'name': 'new york philharmonic', 'id': '21796484'}, {'screen_name': 'metopera', 'name': 'metropolitan opera', 'id': '22699770'}]",[],[],1.0,0.0,1.0,['football'],https://twitter.com/cheryltan88/status/1253586028369047552,0.0,[],"['busi', 'usual', 'measur', 'place', 'simpli', 'click', 'link', 'bio', 'book', 'appoint']"
198,1.253280255927898e+18,1.253280255927898e+18,2020-04-23,19:11:12,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #sgcc #staysafeandhealthy #covid19 #stayhome #safedistancing @ Evania  https://t.co/QqVpkfdplO,en,[],['https://www.instagram.com/p/B_UjvKQn_MC/?igshid=1vfl651bvg6o'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'sgcc', 'staysafeandhealthy', 'covid19', 'stayhome', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1253280255927898113,0.0,[],"['observ', 'across', 'fenc', 'one', 'foreign', 'worker', 'hostel', 'saw', 'observ', 'nea', 'spf', 'pleas', 'check', 'crippl', 'health', 'care', 'system', 'know', 'contract', 'noth', 'lose', 'pay', 'everyth']"
199,1.252933186855809e+18,1.252933186855809e+18,2020-04-22,20:12:04,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #soupdinners #safedistancing @ Evania  https://t.co/MqNX3TGKVp,en,[],['https://www.instagram.com/p/B_SF58dH3pJ/?igshid=kxfkqgnibmnw'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'soupdinners', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1252933186855809025,0.0,[],"['saw', 'sever', 'social', 'ambassador', 'macritchi', 'today', 'singapor', 'basic', 'everyon', 'saw', 'complianc', 'mask', 'rule', 'make', 'sure', 'oper', 'know', 'seem', 'thankless', 'appreci', 'thank']"
200,1.2527962078999183e+18,1.2521615147709235e+18,2020-04-22,11:07:46,57106106.0,perry_young,PerryYoung,,"@jenniferludt @TomBossert can leave the house. Request is to go individually for essentials and return straight home, safe distancing",en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/Perry_Young/status/1252796207899918338,0.0,"[{'screen_name': 'TomBossert', 'name': 'Thomas P. Bossert', 'id': '1399966783'}]","['day', 'circuit', 'breaker', 'period', 'thank', 'much', 'love', 'handmad', 'fabric', 'mask', 'star', 'vista']"
201,1.2525621286886154e+18,1.2525621286886154e+18,2020-04-21,19:37:37,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #simplefoods #safedistancing @ Evania  https://t.co/eX1BEgyKgK,en,[],['https://www.instagram.com/p/B_PdK5znN6P/?igshid=1tn4o5y5g6ey3'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'simplefoods', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1252562128688615424,0.0,[],"['day', 'train', 'alreadi', 'increas', 'frequenc', 'min', 'peak', 'hour', 'result', 'break', 'beyond', 'author', 'control']"
202,1.2524114124307456e+18,1.2524114124307456e+18,2020-04-21,09:38:44,721445130.0,amarullahrae,Rae Amarullah,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","The discussion on the safe distancing length, 1 metre or 6 feet or .... . . . #raecharles #livingtodayfortoday #covidsucks #lunchbreak #walk #maskon @ Singapore  https://t.co/PdJmt4MDa4",en,[],['https://www.instagram.com/p/B_OYodfJLCXt7WvUeGJ3N8ASOxFAwV-e3xcfsM0/?igshid=ogftwkjrsev2'],[],0.0,0.0,0.0,"['raecharles', 'livingtodayfortoday', 'covidsucks', 'lunchbreak', 'walk', 'maskon']",https://twitter.com/AmarullahRae/status/1252411412430745601,0.0,[],"['mr', 'rahul', 'gandi', 'suggest', 'ramp', 'test', 'capac', 'test', 'capac', 'per', 'day', 'feed', 'money', 'hand', 'poor', 'feed', 'ration', 'maintain', 'provid', 'good', 'qualiti', 'ppe', 'medic', 'staff', 'assist', 'econom', 'downturn']"
203,1.25219152302379e+18,1.25219152302379e+18,2020-04-20,19:04:58,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #curry #safedistancing @ Evania  https://t.co/qFhkmAmdrW,en,[],['https://www.instagram.com/p/B_M0o24nLAO/?igshid=1c0npxk5a2kt0'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'curry', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1252191523023790081,0.0,[],"['focu', 'articl', 'physic', 'titl', 'say', 'social', 'amend', 'better', 'reflect', 'content']"
