,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets,emoji_decoded_tweets
246,1246262632333504512,1246262632333504512,2020-04-04,10:25:40,115508152,jeromekg,jeronimoloco,"{'type': 'Point', 'coordinates': [1.42944245, 103.8360364]}",2020-04-04 Social / Safe distancing just isn’t possible in the cramped spaces we allocate to the masses #safedistancing #socialdistancing #covid19 #delusional #singapore #sgmemory @ Chong Pang Market  https://t.co/2Ar2OCimQr,en,[],['https://www.instagram.com/p/B-isffnn1zd/?igshid=its7nfuo0deq'],[],0,0,0,"['safedistancing', 'socialdistancing', 'covid19', 'delusional', 'singapore', 'sgmemory']",https://twitter.com/JeromeKG/status/1246262632333504512,0,[],"['social', 'possibl', 'cramp', 'space', 'alloc', 'mass', 'chong', 'pang', 'market']",2020-04-04 Social / Safe distancing just isn’t possible in the cramped spaces we allocate to the masses #safedistancing #socialdistancing #covid19 #delusional #singapore #sgmemory @ Chong Pang Market  https://t.co/2Ar2OCimQr
247,1245990594742112257,1245990594742112257,2020-04-03,16:24:41,184637229,drjoeng,𝙹𝚘𝚎 𝙽𝚐,,Singapore pivots to a posture of community spread.  Masks are now optional and reusable masks will be distributed to households by the government.  Handwashing and safe distancing still pillars of infection control. #staystrong🇸🇬,en,[],[],[],0,0,5,['staystrong'],https://twitter.com/drjoeng/status/1245990594742112257,0,[],"['singapor', 'pivot', 'postur', 'commun', 'spread', 'mask', 'option', 'reusabl', 'mask', 'distribut', 'household', 'govern', 'handwash', 'still', 'pillar', 'infect', 'control']",Singapore pivots to a posture of community spread.  Masks are now optional and reusable masks will be distributed to households by the government.  Handwashing and safe distancing still pillars of infection control. #staystrong:Singapore:
248,1245876837269377029,1245876837269377029,2020-04-03,08:52:39,388264860,chemfunman,Fun Man Fung,,"Social distancing measures in Singapore @NUSingapore stay safe and healthy, everyone! Wash your hands to combat #Covid_19  https://t.co/xnMdZ6GGdN",en,"[{'screen_name': 'nusingapore', 'name': 'nus', 'id': '67260538'}]",[],"['https://pbs.twimg.com/media/EUo-YDnUEAEP7qy.jpg', 'https://pbs.twimg.com/media/EUo-YKyU8AE1-bE.jpg', 'https://pbs.twimg.com/media/EUo-YLwUEAI1oal.jpg', 'https://pbs.twimg.com/media/EUo-YMHU0AAaL-a.jpg']",1,1,4,['covid_19'],https://twitter.com/chemFunMan/status/1245876837269377029,1,[],"['social', 'measur', 'singapor', 'stay', 'healthi', 'everyon', 'wash', 'hand', 'combat']","Social distancing measures in Singapore @NUSingapore stay safe and healthy, everyone! Wash your hands to combat #Covid_19  https://t.co/xnMdZ6GGdN"
249,1245854610750722054,1245854610750722054,2020-04-03,07:24:20,115508152,jeromekg,jeronimoloco,"{'type': 'Point', 'coordinates': [1.42944245, 103.8360364]}",Safe distancing measure is not very practical in our wet markets #delusional #singapore #covid19 #safedistancing #socialdistancing #sgmemory @ Chong Pang Market  https://t.co/jZTgWNlmuO,en,[],['https://www.instagram.com/p/B-fy8fwHju9/?igshid=z40q0kzcm20i'],[],0,2,0,"['delusional', 'singapore', 'covid19', 'safedistancing', 'socialdistancing', 'sgmemory']",https://twitter.com/JeromeKG/status/1245854610750722054,0,[],"['measur', 'practic', 'wet', 'market', 'chong', 'pang', 'market']",Safe distancing measure is not very practical in our wet markets #delusional #singapore #covid19 #safedistancing #socialdistancing #sgmemory @ Chong Pang Market  https://t.co/jZTgWNlmuO
250,1245425058589208576,1245425058589208576,2020-04-02,02:57:27,73703,hsienlei,Dr. Hsien-Hsien Lei,,Straight talk from @DrLeanaWen that we all need to listen to — as scary as it may be. #StayHome #covid19 #WashYourHands #safedistancing,en,"[{'screen_name': 'drleanawen', 'name': 'leana wen, m.d.', 'id': '605153786'}]",[],[],0,0,0,"['stayhome', 'covid19', 'washyourhands', 'safedistancing']",https://twitter.com/hsienlei/status/1245425058589208576,0,[],"['straight', 'talk', 'need', 'listen', 'scari', 'may']",Straight talk from @DrLeanaWen that we all need to listen to — as scary as it may be. #StayHome #covid19 #WashYourHands #safedistancing
251,1245305733266255872,1245305733266255872,2020-04-01,19:03:18,846357951409401856,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania  https://t.co/OyiQfHGuE2,en,[],['https://www.instagram.com/p/B-b5V79ndH9/?igshid=1udekk3045jst'],[],0,0,0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1245305733266255872,0,[],"['dinner', 'tonight', 'evania']",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania  https://t.co/OyiQfHGuE2
252,1245301111873048577,1245301111873048577,2020-04-01,18:44:56,92036002,thomasquek,Thomas Quek Real Estate,"{'type': 'Point', 'coordinates': [1.33907584, 103.9255865]}","One of the few places I frequent 🏃‍♂️ where safe distancing or social distancing has never been an issue ever 😊😉!!  . Have a great evening, my friends! 🐺☘🙏🍁 . #SafeDistancing10x #lonewolfrunner  #thomasquekrealtor…  https://t.co/GPfVJAnkxQ",en,[],['https://www.instagram.com/p/B-b3Pj4HGmH/?igshid=yz9ae9ng33vg'],[],0,0,0,"['safedistancing10x', 'lonewolfrunner', 'thomasquekrealtor']",https://twitter.com/thomasquek/status/1245301111873048577,0,[],"['one', 'place', 'frequent', 'social', 'never', 'issu', 'ever', 'great', 'even', 'friend']","One of the few places I frequent :man_running: where safe distancing or social distancing has never been an issue ever :smiling_face_with_smiling_eyes::winking_face:!!  . Have a great evening, my friends! :wolf::shamrock::folded_hands::maple_leaf: . #SafeDistancing10x #lonewolfrunner  #thomasquekrealtor…  https://t.co/GPfVJAnkxQ"
253,1245189593411940352,1245189593411940352,2020-04-01,11:21:48,1453990572,_rodahidup,ANABELI S560e,,Coronavirus: Employers in Singapore must allow staff to work from home or risk penalties; seniors must be kept safe via social distancing  https://t.co/UT0yrIKUZp,en,[],['https://str.sg/JYP8'],[],0,0,0,[],https://twitter.com/_rodahidup/status/1245189593411940352,0,[],"['coronaviru', 'employ', 'singapor', 'must', 'allow', 'staff', 'work', 'home', 'risk', 'penalti', 'senior', 'must', 'kept', 'via', 'social']",Coronavirus: Employers in Singapore must allow staff to work from home or risk penalties; seniors must be kept safe via social distancing  https://t.co/UT0yrIKUZp
254,1245189517931249664,1245189517931249664,2020-04-01,11:21:30,1453990572,_rodahidup,ANABELI S560e,,Coronavirus: Employers in Singapore must allow staff to work from home or risk penalties; seniors must be kept safe via social distancing  https://t.co/UT0yrIKUZp,en,[],['https://str.sg/JYP8'],[],0,0,0,[],https://twitter.com/_rodahidup/status/1245189517931249664,0,[],"['coronaviru', 'employ', 'singapor', 'must', 'allow', 'staff', 'work', 'home', 'risk', 'penalti', 'senior', 'must', 'kept', 'via', 'social']",Coronavirus: Employers in Singapore must allow staff to work from home or risk penalties; seniors must be kept safe via social distancing  https://t.co/UT0yrIKUZp
255,1244953093780848642,1244953093780848642,2020-03-31,19:42:02,20659288,yamkeng,Baey Yam Keng 马炎庆,,"Last Tue, #TampinesNorth #IPPTKakis gathered for our weekly exercise. We were already practising safe distancing. With the new measures stopping any gatherings &gt;10 people, we will suspend this for now. In the meantime, let’s continue to keep ourselves fit and healthy. Be safe.  https://t.co/UZvTRmUzJa",en,[],[],"['https://pbs.twimg.com/media/EUb2PE8UYAAfDwp.jpg', 'https://pbs.twimg.com/media/EUb2PE7UcAAcw1c.jpg']",0,0,2,"['tampinesnorth', 'ipptkakis']",https://twitter.com/YamKeng/status/1244953093780848642,1,[],"['last', 'tue', 'gather', 'weekli', 'exercis', 'alreadi', 'practis', 'new', 'measur', 'stop', 'gather', 'gt', 'peopl', 'suspend', 'meantim', 'let', 'continu', 'keep', 'fit', 'healthi']","Last Tue, #TampinesNorth #IPPTKakis gathered for our weekly exercise. We were already practising safe distancing. With the new measures stopping any gatherings &gt;10 people, we will suspend this for now. In the meantime, let’s continue to keep ourselves fit and healthy. Be safe.  https://t.co/UZvTRmUzJa"
256,1244867399586926592,1244867399586926592,2020-03-31,14:01:31,230474184,jaiadnan,JaiAdnan,"{'type': 'Point', 'coordinates': [1.28900072, 103.8347951]}","weiiiii quick guys before they caught us for the lack of physical distancing haha but we were safe distancing at the #lunch table alright. seriously, those #scoop chocolates from 🇦🇺 are to die for!! ❤️…  https://t.co/KSzGowtt82",en,[],['https://www.instagram.com/p/B-YyA35n4rD/?igshid=imu8699zcm0q'],[],0,0,0,"['lunch', 'scoop']",https://twitter.com/JaiAdnan/status/1244867399586926592,0,[],"['weiiiii', 'quick', 'guy', 'caught', 'us', 'lack', 'physic', 'haha', 'tabl', 'alright', 'serious', 'chocol', 'die']","weiiiii quick guys before they caught us for the lack of physical distancing haha but we were safe distancing at the #lunch table alright. seriously, those #scoop chocolates from :Australia: are to die for!! :red_heart:…  https://t.co/KSzGowtt82"
257,1244865570165702662,1244865570165702662,2020-03-31,13:54:15,230474184,jaiadnan,JaiAdnan,"{'type': 'Point', 'coordinates': [1.28900072, 103.8347951]}","weiiiii quick guys before they caught us for the lack of physical distancing haha but we were safe distancing at the #lunch table alright. seriously, those #scoop chocolates from 🇦🇺 are to die for!! ❤️…  https://t.co/L4XU4tlQan",en,[],['https://www.instagram.com/p/B-YxLj7nc8d/?igshid=rjg5at5wszj1'],[],0,0,0,"['lunch', 'scoop']",https://twitter.com/JaiAdnan/status/1244865570165702662,0,[],"['weiiiii', 'quick', 'guy', 'caught', 'us', 'lack', 'physic', 'haha', 'tabl', 'alright', 'serious', 'chocol', 'die']","weiiiii quick guys before they caught us for the lack of physical distancing haha but we were safe distancing at the #lunch table alright. seriously, those #scoop chocolates from :Australia: are to die for!! :red_heart:…  https://t.co/L4XU4tlQan"
258,1244582031977107456,1244582031977107456,2020-03-30,19:07:34,78315909,whiteangelfire,Sabine's Lifestyle,,"Yesterday I went to buy food then there’s some one who sneezes I have to run 1 mile. People, may I remind you to cover your mouth while you’re at that. #safedistancing",en,[],[],[],0,0,0,['safedistancing'],https://twitter.com/whiteangelfire/status/1244582031977107456,0,[],"['yesterday', 'went', 'buy', 'food', 'one', 'sneez', 'run', 'mile', 'peopl', 'may', 'remind', 'cover', 'mouth']","Yesterday I went to buy food then there’s some one who sneezes I have to run 1 mile. People, may I remind you to cover your mouth while you’re at that. #safedistancing"
260,1244300491548286978,1244141905354489856,2020-03-30,00:28:49,1453990572,_rodahidup,ANABELI S560e,,"@tanjooilong @1EinsXnitta @ahkmlog @cheong_desmond @ChongBeng @devilishram @drsunflower @GEanalyst @LowElsielow @MalaysianAlways @Mary_Soh @mikichoo @NonVitalTooth @skthanusha @skumar176 @yvonneAPY @zulmah56 @zulnine09 I hope that this drug is effective to stop the virus. It will give new hope for humanity.   Also, follow strictly safe distancing measure to avoid ransmission.  PRAY  #Covid_19",en,[],[],[],2,3,2,['covid_19'],https://twitter.com/_rodahidup/status/1244300491548286978,0,"[{'screen_name': 'tanjooilong', 'name': 'The Long Tweet', 'id': '144067671'}, {'screen_name': '1EinsXnitta', 'name': '❌nitta', 'id': '1237121928013332480'}, {'screen_name': 'ahkmlog', 'name': 'Stay safe. Break the Covid-19 chain.', 'id': '268808080'}, {'screen_name': 'cheong_desmond', 'name': 'Desmond Cheong', 'id': '310682994'}, {'screen_name': 'ChongBeng', 'name': 'Chong Beng Lim', 'id': '33507491'}, {'screen_name': 'devilishram', 'name': 'Tok Duan', 'id': '16841803'}, {'screen_name': 'drsunflower', 'name': 'himawari', 'id': '320810154'}, {'screen_name': 'GEanalyst', 'name': 'Morgan Stanly', 'id': '426290352'}, {'screen_name': 'LowElsielow', 'name': 'Elsie Low', 'id': '1142077052'}, {'screen_name': 'MalaysianAlways', 'name': 'Peaceful Malaysia?', 'id': '43107708'}, {'screen_name': 'Mary_Soh', 'name': 'Mary Has A Lil Lamb', 'id': '417053191'}, {'screen_name': 'mikichoo', 'name': 'mikichoo', 'id': '19652471'}, {'screen_name': 'NonVitalTooth', 'name': '梁文发,NEO V.H.', 'id': '40012474'}, {'screen_name': 'skthanusha', 'name': 'SK Thanusha Devi', 'id': '104714560'}, {'screen_name': 'skumar176', 'name': 'Ir.Kumar', 'id': '290375225'}, {'screen_name': 'yvonneAPY', 'name': 'Yvonne #BantahDarurat 🕊️ 🇲🇾', 'id': '39017635'}, {'screen_name': 'zulmah56', 'name': 'Zulkiplee Mahdi', 'id': '3299324292'}]","['hope', 'drug', 'effect', 'stop', 'viru', 'give', 'new', 'hope', 'human', 'also', 'follow', 'strictli', 'measur', 'avoid', 'ransmiss', 'pray']","@tanjooilong @1EinsXnitta @ahkmlog @cheong_desmond @ChongBeng @devilishram @drsunflower @GEanalyst @LowElsielow @MalaysianAlways @Mary_Soh @mikichoo @NonVitalTooth @skthanusha @skumar176 @yvonneAPY @zulmah56 @zulnine09 I hope that this drug is effective to stop the virus. It will give new hope for humanity.   Also, follow strictly safe distancing measure to avoid ransmission.  PRAY  #Covid_19"
261,1244261575529238529,1244261575529238529,2020-03-29,21:54:11,977173723739377664,_imanrizqi_,Iman Rizqi,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","While serving my 14 Day Stay-Home Notice (SHN), i did something awesome with a glass mug and some oil. . Stay Safe and Safe Distancing ya big chungus !! .  All pictures inspired by @7theraYT northborders…  https://t.co/jJxIKq9z8U",en,"[{'screen_name': '7therayt', 'name': '7th era', 'id': '1033525388687724544'}]",['https://www.instagram.com/p/B-UegwJn35s/?igshid=l70sp2hz8nba'],[],0,0,0,[],https://twitter.com/_ImanRizqi_/status/1244261575529238529,0,[],"['serv', 'day', 'notic', 'shn', 'someth', 'awesom', 'glass', 'mug', 'oil', 'stay', 'ya', 'big', 'chungu', 'pictur', 'inspir']","While serving my 14 Day Stay-Home Notice (SHN), i did something awesome with a glass mug and some oil. . Stay Safe and Safe Distancing ya big chungus !! .  All pictures inspired by @7theraYT northborders…  https://t.co/jJxIKq9z8U"
262,1243855662360268800,1243855662360268800,2020-03-28,19:01:14,846357951409401856,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",guess the dish series... seafood stew &amp; clam aglio olio squid ink pasta!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #thingstodoathome #covid19 @ Evania  https://t.co/j4B44eRVNJ,en,[],['https://www.instagram.com/p/B-Rl7PlnGBd/?igshid=1bu6yx96kx3ml'],[],0,0,0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'thingstodoathome', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1243855662360268800,0,[],"['guess', 'dish', 'seri', 'seafood', 'stew', 'amp', 'clam', 'aglio', 'olio', 'squid', 'ink', 'pasta', 'evania']",guess the dish series... seafood stew &amp; clam aglio olio squid ink pasta!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #thingstodoathome #covid19 @ Evania  https://t.co/j4B44eRVNJ
263,1243854814821453824,1243854814821453824,2020-03-28,18:57:52,846357951409401856,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",guess the dish series... seafood &amp; clam aglio olio squid ink pasta!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #thingstodoathome #covid19 @ Evania  https://t.co/BFqfb50UUc,en,[],['https://www.instagram.com/p/B-RliRvH-sS/?igshid=jsm3w3ptpl69'],[],0,0,0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'thingstodoathome', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1243854814821453824,0,[],"['guess', 'dish', 'seri', 'seafood', 'amp', 'clam', 'aglio', 'olio', 'squid', 'ink', 'pasta', 'evania']",guess the dish series... seafood &amp; clam aglio olio squid ink pasta!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #thingstodoathome #covid19 @ Evania  https://t.co/BFqfb50UUc
