,temp,text,time,comments,url,postid,
7,4.02E+15,"Got my second dose of the COVID-19 vaccine at Singapore General Hospital this morning. With that I have completed the full vaccination regimen.

Just like my first jab, it was quick and painless. The doctors watched me for 30 minutes afterwards, just in case. Happy to share that I feel fine.

We are ramping up the vaccine programme and opening more vaccination centres. Do go for your vaccination when your turn comes. It will protect not only yourself, but also your family, friends and everyone you come in contact with. â€“ LHL

(PMO Video by Alex Qiu)",29/1/2021 9:33,679,https://facebook.com/leehsienloong/posts/4019534174775925,40195341,74775920
7,4.01E+15,"Our COVID-19 vaccination programme is underway.

Iâ€™ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.

When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe.

You can watch my messages in other languages here:

Malay: https://youtu.be/nrZAPto52Pg
Chinese: https://youtu.be/SGtflGTaFcg
Tamil: https://youtu.be/n47TduGK5tQ

â€“ LHL

(PMO Video by Alex Qiu)",27/1/2021 15:34,575,https://facebook.com/leehsienloong/videos/457322965314887,40142413,41971870
7,4.01E+15,"We began vaccinating seniors 70 and above in Ang Mo Kio and Tanjong Pagar today. These two estates have older residents than most other estates.

I dropped by Ang Mo Kio Polyclinic this morning to see how the pilot exercise was going. Pleased to see a good turn out today!

The vaccination programme will be rolled out to other estates from mid-February. If you are eligible, you will receive a letter inviting you to make an appointment to be vaccinated. The People's Association volunteers and our Silver Generation Office will be making house visits to provide support to our seniors. I encourage everyone to get vaccinated as soon as you can. The more of us are protected, the sooner we can all get back to a more normal life. â€“ LHL",27/1/2021 13:07,559,https://facebook.com/leehsienloong/posts/4013943872001622,40139438,72001620
7,3.97E+15,"The rainy afternoon yesterday did not dampen the joy of our Teck Ghee Edusave Awards recipients! We usually have a bigger celebration, but with the pandemic we had to scale down and space out, to hold this event safely.

These awards recognise the studentsâ€™ academic efforts and successes at school, and equally important, their character and their contributions to the community. Congratulations to everyone! We are proud of your achievements, more so in this tremendously challenging year.

Also happy to report that Iâ€™m feeling fine after my COVID-19 vaccination on Friday. Encouraged the parents who accompanied their kids to go for the vaccine when their turn comes! â€“ LHL",1/10/2021 10:12,235,https://facebook.com/leehsienloong/posts/3965616160167727,39656161,60167720
7,3.96E+15,"Lee Hsien Loong added 5 new photos.
8 January at 13:45 Â·

Was at Singapore General Hospital this morning to take a look at the start of COVID-19 vaccinations for healthcare workers from public healthcare institutions today. I also got my first dose of the jab!

It was quite painless, with the tiny needle and the steady hands of Senior Staff Nurse Fatimah Mohd Shah. I was observed for 30 minutes after getting the vaccine but I am happy to report that I feel fine and have no side effects.

I am confident that the vaccine is safe and effective. We will have ample vaccines for everyone, so I hope Singaporeans and long-term residents will get vaccinated when your turn comes, and help keep everyone safer. â€“ LHL",1/8/2021 13:45,607,https://facebook.com/leehsienloong/posts/3960042860725057,39600428,60725050
7,3.96E+15,"Got my first dose of the COVID-19 vaccine today, together with Director of Medical Services A/Prof Kenneth Mak. We got vaccinated early to show Singaporeans we are confident that the vaccine is safe and effective.

Prof Mak and I were monitored for 30 minutes after the jab, just in case we developed any side effects, e.g. allergic reactions. Happy to report that we both felt fine.

Today we started vaccinating healthcare workers from public healthcare institutions. We aim to start vaccinating elderly people from February, and then other Singaporeans and long-term residents.

Vaccinations are voluntary, but I hope that when itâ€™s your turn, you will go for it. It will be free, it will protect you and your family, and it will help keep everyone safe. â€“ LHL

(PMO Video by Alex Qiu)",1/8/2021 12:41,1146,https://facebook.com/leehsienloong/posts/3959902480739095,39599024,80739090
7,3.94E+15,"Today we began COVID-19 vaccinations, with 30+ healthcare workers at the National Centre for Infectious Diseases. It marks a new chapter in our fight against the pandemic.

In the coming weeks, the vaccine will be rolled out to more healthcare institutions. We will begin vaccinating the elderly from February. Thereafter we will do other Singaporeans and long-term residents who are eligible for vaccination.

The vaccine is key to living in a COVID-19 world, but it will still be some time before this storm will pass. Meanwhile, letâ€™s stay vigilant to keep ourselves and our loved ones healthy and safe. â€“ LHL

STRAITSTIMES.COM
Singapore rolls out Covid-19 vaccination exercise; senior staff nurse at NCID receives first jab",30/12/2020 13:13,328,https://facebook.com/leehsienloong/posts/3935766819819328,39357668,19819320
7,3.91E+15,"Delighted to see the first shipment of vaccines arrive in Singapore on flight SQ7979 â€“ a welcome â€˜presentâ€™ that weâ€™ve all been looking forward to!

My deepest gratitude to the many agencies and workers that made this possible, from the Health Sciences Authority, which confirmed the vaccinesâ€™ safety and efficacy, Ministry of Health, Singapore, public service leaders and officers who helped secure our early access to the vaccines, to our logistics workers who helped transport them here.

The Multi-Ministry Taskforce will announce details of the rollout in due course, so do stay tuned. We are prioritising our healthcare workers and the elderly. Vaccination will be voluntary, but I encourage Singaporeans to take the vaccine.

Itâ€™s been a long and arduous year. I hope that this news will give Singaporeans cheer this festive season, and reason to be optimistic for 2021. â€“ LHL

CHANNELNEWSASIA.COM
First shipment of COVID-19 vaccines arrives in Singapore",21/12/2020 21:37,952,https://facebook.com/leehsienloong/posts/3914193988643278,39141939,88643270
7,3.90E+15,"Yesterday, I announced that the Health Sciences Authority has approved the Pfizer-BioNTech vaccine for pandemic use, after studying the scientific evidence and clinical trial data. Meanwhile, we are also exploring other vaccine candidates.

This is a new vaccine, and you may wonder how it works, and is it safe. This article explains the science behind the vaccine. Understanding it will help to allay concerns.

Vaccinations will be free for all Singaporeans and long-term residents. It is voluntary, but I strongly encourage you to get vaccinated when your turn comes. This will not only protect you, but those around you as well. â€“ LHL

NYTIMES.COM
How the Pfizer-BioNTech Vaccine Works",15/12/2020 17:00,294,https://facebook.com/leehsienloong/posts/3897560850306592,38975608,50306590
7,3.81E+15,"Wrapped up a productive few days of dialogue at the 37th ASEAN Summit and Related Summits.

Over the weekend, ASEAN leaders met our partners, individually, as well as in a group at the ASEAN Plus Three Summit and the East Asia Summit. In our discussions on regional and international developments, I talked about collaborating more in combating COVID-19, ensuring vaccine multilateralism, and supporting economic recovery across our region.

I congratulate Vietnam for a successful #ASEAN2020! Look forward to working with our fellow ASEAN member states to strengthen ASEAN Centrality and unity under Bruneiâ€™s chairmanship over the next year. â€“ LHL",15/11/2020 20:01,214,https://facebook.com/leehsienloong/posts/3814364068626271,38143640,68626270
7,3.33E+15,"COVID-19 has been a forceful reminder of the necessity for countries to mount a united response to common threats like the pandemic and climate change.

The Global Vaccine Summit is a donor pledging conference to fund the immunisation of children in poor countries against deadly but preventable diseases. But in the time of COVID-19, yesterdayâ€™s virtual event, which was co-hosted by the UK government and Gavi, the Vaccine Alliance, was also an opportunity for countries to come together to coordinate efforts to develop and produce a COVID-19 vaccine.

I was invited to share Singaporeâ€™s efforts in this endeavour. Aside from our US$13 million contribution towards international efforts to combat the virus, we are investing in R&D on diagnostics, vaccines and therapeutics, as well as building up our vaccine manufacturing capacity.

We are all in the same fight together and Singapore will do our part in this global call for action. â€“ LHL

(PMO Video by Alex Qiu)",6/5/2020 10:01,761,https://facebook.com/leehsienloong/videos/696383454490211,33266619,37396480
8,3.09E+15,"This video looks behind the scenes at what COVID-19 contact tracers do at Singapore General Hospital. Once a case is confirmed, within 2 hours they create a detailed activity log of the patientâ€™s movements and interactions in the 14 days before admission. Ministry of Health, Singapore then does further contact tracing of all those identified to have been exposed to the patient. With the current count of 108 confirmed cases, imagine all the detailed, laborious work done, to track down every interaction of each patient over 2 weeks.

Fortunately, COVID-19 patients have generally been cooperative in sharing information. This enables healthcare workers, public officers, and the Singapore Police Force to map out the history and contacts quickly. Many thanks for the patientsâ€™ cooperation, and to all those carrying out this vital work. You enable us to control the spread of COVID-19 in Singapore, and keep us all safe. â€“ LHL

#SGUnited
#SGTogether

Mothership.sg
1 March 2020 at 15:00 Â·

""I have to drop everything, go down, talk to the [patient], get all the information, and then submit it, everything, in 2 hours.""

Contact tracing is an important step in detecting positive Covid-19 cases, and the people who do it have been working round the clock to ensure the job is done.

Here's what a contact tracer at Singapore General Hospital does.",3/3/2020 10:00,205,https://facebook.com/leehsienloong/posts/3090014091061276,30900140,91061270
