Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1228,1228,1341,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,song boh 70% Sent from moi brain using GAGT,10/2/21 22:27,8,Social Distancing,9,0,-15.984759341862539,1,0,0,8.157520887733781,1,0,0.0
1229,1229,1343,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Bo daiji, carry on....  there is no covid ard.",10/2/21 22:30,9,Social Distancing,9,0,-14.531085855125943,1,0,0,14.314157420613997,2,0,0.0
1230,1230,1345,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"NTUC sure fail the SMM, but no one will penalise them cos their boss is pap own people..",10/2/21 22:32,18,Social Distancing,18,1,-13.313269464635038,4,1,0,8.157520887733781,1,0,0.0
1231,1231,1346,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Idiot.. wear mask but never cover nose,10/2/21 22:33,7,Social Distancing,7,0,-13.263847553353077,1,1,0,21.853775475183436,3,0,0.0
1232,1232,1348,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Someone had said Ntuc is a low margin biz. Indeed! My a..,11/2/21 2:47,12,Social Distancing,12,1,-11.010793900560868,4,0,0,10.458498421283293,2,0,0.0
1233,1233,1349,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,PetDog wrote: Idiot.. wear mask but never cover nose That one look like Malaysian,11/2/21 3:04,14,Social Distancing,14,1,-13.343951423026622,2,1,0,10.458498421283293,2,0,0.0
1234,1234,1350,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Just now at jem got auntie laughed when the sda ask her maintain 1m distance,11/2/21 3:11,14,Social Distancing,15,1,-13.823303796014182,3,1,0,10.458498421283291,2,0,0.0
1235,1235,1352,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,social distance what?? tmr everybody prepare for reunion dinner,11/2/21 3:15,9,Social Distancing,9,0,-12.597090032285449,1,0,0,8.15752088773378,1,0,0.0
1236,1236,1353,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,appletarts wrote: That one look like Malaysian but like not bad wor,11/2/21 3:16,12,Social Distancing,12,1,-12.47740913026462,1,1,0,14.314157420613999,2,0,0.0
1237,1237,1354,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Try submitting g through app. And if no follow up action on ntuc, then it's very clear Posted from PCWX using HD1900",11/2/21 3:19,20,Social Distancing,22,1,-13.221959426511363,5,2,0,6.645015734668394,1,0,0.0
1238,1238,1355,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Schnitzel wrote: Just now at jem got auntie laughed when the sda ask her maintain 1m distance Couple of days ago when i was q-ing for my food, 1 ahole uncle behind cham cham niam need to maintain 1m meh, kept urging me to go closer to the person infront.  Really is siao lang",11/2/21 3:19,50,Social Distancing,54,3,-14.244629939737857,11,1,3,2.127968662802895,0,0,0.0
1239,1239,1356,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Jurong point! Potato_Wedges wrote: This is really Guess location of this NTUC.,11/2/21 3:19,11,Social Distancing,12,1,-12.8144798557291,2,0,0,10.458498421283291,2,0,0.0
1240,1240,1357,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"U better than me liao..that day at ikea gt one auntie stand so close to me at the back like want to kiss my hair makann wrote: Couple of days ago when i was q-ing for my food, 1 ahole uncle behind cham cham niam need to maintain 1m meh, kept urging me to go closer to the person infront.  Really is siao lang",11/2/21 3:34,62,Social Distancing,65,3,-13.227930927462696,11,1,3,1.641310629073272,0,0,0.0
1241,1241,1358,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Where are all the SDA? CB JIAK LIAO BEE..,11/2/21 5:53,9,Social Distancing,9,0,-15.090531344956673,1,0,0,8.157520887733781,1,0,0.0
1242,1242,1359,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,No SDA go there to check?,11/2/21 6:58,6,Social Distancing,6,0,-11.592650317723658,2,0,0,41.612888760855476,4,0,0.0
1243,1243,1360,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,CPL_Raju wrote: Where are all the SDA? CB JIAK LIAO BEE.. Tuday half day,11/2/21 7:00,13,Social Distancing,14,1,-15.681080557599968,3,0,0,5.582319849062409,1,0,0.0
1244,1244,1362,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Heng I do my shopping online! If I see this type of crowd I will faster run away!,11/2/21 7:11,18,Social Distancing,18,1,-10.603979728627069,3,0,3,8.15752088773378,1,0,0.0
1245,1245,1363,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,PAPship dare kope? Sent from there using GAGT,11/2/21 7:15,8,Social Distancing,8,0,-15.107431461213167,1,0,0,10.45849842128329,2,0,0.0
1246,1246,1364,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Zero community cases,  no need scared.",11/2/21 7:15,6,Social Distancing,6,0,-11.736961312229427,1,0,0,10.458498421283291,2,0,0.0
1247,1247,1365,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Which agency dare to order fairprice to close?,11/2/21 7:24,8,Social Distancing,8,0,-12.113673911089332,1,0,0,10.45849842128329,2,0,0.0
1248,1248,1366,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Is NTUC immune to all these safety measurements rules just like public transport? While others places got fined and ordered to close. In my opinion, quite double standard.",11/2/21 7:31,28,Social Distancing,28,2,-11.68239009309233,5,1,1,3.7236888373929395,0,0,1.0
1249,1249,1367,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Potato_Wedges wrote: Is NTUC immune to all these safety measurements rules just like public transport? While others places got fined and ordered to close. In my opinion, quite double standard. No human file complain and deman apology?",11/2/21 7:32,36,Social Distancing,37,2,-12.305158617669194,5,2,1,2.5334253511566,0,0,1.0
1250,1250,1368,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Our countries is small and congested. Hard to practice 1m social distancing. The population density in Singapore is about 8358 per Km2,11/2/21 7:33,19,Social Distancing,22,1,-12.362626647243571,3,1,0,5.58231984906241,1,0,0.0
1251,1251,1369,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,covid dont go NTUC so its ok,11/2/21 7:34,7,Social Distancing,7,0,-15.287390079964203,1,0,0,10.458498421283291,2,0,0.0
1252,1252,1371,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,You should see the wet market in moi area this morning. even at 6:30am can hardly squeeze yourself inside really people mountain people sea. All teh aunties and ah mah doing last minutes shopping for lunar eve dinner.,11/2/21 7:39,38,Social Distancing,39,2,-12.803076166972092,7,1,1,3.5777353393210856,0,1,0.0
1253,1253,1372,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Not only ntuc...value shop is the same especially when their area is so cramped,11/2/21 7:51,15,Social Distancing,15,1,-11.360146912803907,2,1,0,14.314157420613995,2,0,0.0
1254,1254,1373,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Please rah, nothing is gonna haplen to fairprice rah. You forgot ntuc is under who's control?",11/2/21 7:57,15,Social Distancing,16,1,-14.526816554913005,4,0,0,9.298502971817513,1,0,0.0
1255,1255,1374,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,We cant be ungrateful as NTUC is the cheapest supermarket of all They don't earn a lot in order to help us to save costs,11/2/21 8:06,24,Social Distancing,25,1,-11.120179112330325,7,0,1,8.157520887733781,1,0,0.0
1256,1256,1375,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,"Yea profit margins low. Wear under the nose/chin diapers just close one eye......it's cny edit - ok mai troll liao, cny eve.  For those who really need to do ntuc and it's crowded, go wear a more protective mask with side sealing like those kn95, kf94 or something. If you have a half mask respirator and really kiasee, just wear.   Safety glasses. If you can't beat them then u gotta join em",11/2/21 8:12,68,Social Distancing,74,3,-13.43840791256009,12,4,2,1.6413106290732713,0,0,0.0
1257,1257,1376,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,So what? Community case is still 0.,11/2/21 8:13,6,Social Distancing,7,0,-9.819592950072652,1,1,0,21.85377547518344,3,0,0.0
1258,1258,1377,{WTF} NTUC - NO such thing as 1m Social Distancing?,11/2/21 8:16,Soulhacker wrote: You should see the wet market in moi area this morning. even at 6:30am can hardly squeeze yourself inside really people mountain people sea. All teh aunties and ah mah doing last minutes shopping for lunar eve dinner. My area market empty.,11/2/21 8:16,44,Social Distancing,45,2,-12.884834996256926,9,1,2,2.7722889064087877,0,1,0.0
1259,1259,1378,"Important to show appreciation to family over Chinese New Year, but COVID-19 restrictions necessary:",11/2/21 7:11,"Quote: SINGAPORE: Showing appreciation to family members this Chinese New Year is ""perhaps more important than ever"" amid COVID-19, said Prime Minister Lee Hsien Loong on Thursday (Feb 11). ""Chinese New Year is a time for reunions and celebration. Tonight, across Singapore, families will enjoy dinners with their loved ones. Over the next few days, we will visit parents and relatives in smaller groups to exchange New Year wishes for good health and prosperity, and to welcome new arrivals to the family,"" said Mr Lee in his Chinese New Year message. ""The warmth, comfort and support of our families have given all of us strength to get through the most trying times of COVID-19."" But stricter COVID-19 measures are necessary as the coronavirus is still \x93spreading rapidly\x94 around the world, said the Prime Minister. Restrictions on home gatherings have been tightened to no more than eight visitors a day. ""Our own visits should be to at most two other households daily, and only to relatives,"" added Mr Lee. READ: Rules on visiting and tossing yusheng: 7 things to note this Chinese New Year amid COVID-19 \x93This January, we saw the new waves of infection caused by year-end celebrations in many countries, where many people gathered and let their guard down. This is something we should learn from and avoid,\x94 said Mr Lee. \x93I know these restrictions will dampen the festive atmosphere somewhat. Bigger extended families will be especially inconvenienced. But the precautions are essential to keep our loved ones safe. \x93I am sure you will find other ways to hold your reunions and connect with family members and friends, perhaps through video calls or teleconferencing.\x94 People can look forward to \x93more carefree"" celebrations when the pandemic is over, he added. VACCINATIONS FOR WHOLE POPULATION IN 2021 Singapore should be able to offer COVID-19 vaccinations to its whole population within this year, provided vaccine supplies come in as scheduled, said Mr Lee. About 250,000 people in Singapore have already received the first dose of the vaccine so far. \x93We have vaccinated most frontline and essential workers, and are now vaccinating our seniors, starting with those over 70,\x94 said the Prime Minister. READ: Moderna's COVID-19 vaccine authorised for use in Singapore, first shipment expected around March Mr Lee said he \x93strongly\x94 encourages everyone to take the vaccine when it is their turn. \x93Vaccination protects ourselves, and our loved ones. Furthermore, if enough of us are vaccinated, our population will have herd immunity. \x93But we are not there yet, so in the meantime please keep up our safe distancing precautions, even if you yourself have been vaccinated,\x94 he added. READ: More frequent tests, additional requirements likely for those who do not take COVID-19 vaccine: Lawrence Wong Keeping people safe from COVID-19, especially seniors, has been the Government\x92s top priority, said the Prime Minister. \x93We have gone all out to control the spread of the virus, treat the infected and prevent our healthcare system from being overwhelmed, even at great economic cost. Because of this tremendous effort, our COVID-19 situation has now stabilised.\x94 Mr Lee added that Singapore has avoided the \x93disastrous outbreaks and the enormous pain and suffering\x94 experienced by many other countries, and has restarted most of its economy while cautiously resuming cross-border travel. READ: People who need to travel have to wait turn to be vaccinated for COVID-19: MOH \x93As we welcome the Year of the Ox, we can look back and give thanks that we have come through the Year of the Rat, not without trouble, but relatively unscathed.\x94 The Prime Minister also called on people to show their appreciation for healthcare and transport workers, cleaners, migrant workers, delivery riders and other essential workers who are making personal sacrifices to keep Singapore going during this festive period. \x93Many of our Malay, Indian and Eurasian friends will be working, covering for their Chinese colleagues. They deserve our heartfelt thanks,\x94 said Mr Lee. \x93I wish all Singaporeans good health, and a very happy Chinese New Year.\x94 https://www.channelnewsasia.com/news...ssage-14166300",11/2/21 6:47,642,Social Distancing,677,4,-11.95123320798398,127,27,22,-0.32886886959923817,0,1,1.0
1260,1260,1379,"Important to show appreciation to family over Chinese New Year, but COVID-19 restrictions necessary:",11/2/21 7:11,so say the guy who sue his nephew,11/2/21 7:11,8,Social Distancing,8,0,-10.1602929664953,2,0,0,21.853775475183436,3,0,0.0
1261,1261,1380,How come still got people posting photo with > 8 pax on social media ah,11/2/21 1:13,Is this called \x93testing the system?\x94 Posted with HardwareZone Forums app,11/2/21 0:12,10,Social Distancing,12,1,-14.799098121441565,4,0,0,10.034715910497964,2,0,0.0
1262,1262,1382,How come still got people posting photo with > 8 pax on social media ah,11/2/21 1:13,8 vistors..can be a big household,11/2/21 1:13,6,Social Distancing,7,0,-11.513146756068172,1,0,0,21.85377547518344,3,0,0.0
1263,1263,1383,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"Mr Mohammed Yusoff Hussein, Manager of Zam Zam in North Bridge Road, which has been ordered to close for 10 days from Tuesday, told The Straits Times: ""Different safe-distancing ambassadors have told us different things...In the morning, a safe-distancing ambassador can say that our restaurant is okay but in the afternoon, another might request for something to be changed."" https://www.straitstimes.com/singapo...ey-are-unaware",10/2/21 22:58,57,Social Distancing,60,3,-12.363389638799081,12,1,2,1.5127567151743722,0,0,0.0
1264,1264,1384,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,that's why they should fight in court,10/2/21 23:02,6,Social Distancing,7,0,-9.572456966656672,1,0,0,41.612888760855476,4,1,0.0
1265,1265,1385,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,They need a good lawyer desmond_yee1 wrote: that's why they should fight in court,10/2/21 23:03,12,Social Distancing,14,1,-10.98384204785803,3,0,0,21.853775475183436,3,1,0.0
1266,1266,1387,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,TIO CATCH JUST ADMIT. SO MUCH EXCUSE FOR WHAT,10/2/21 23:05,9,Social Distancing,9,0,-18.546051332586554,0,0,0,8.157520887733781,1,0,0.0
1267,1267,1388,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,Atrina_Boy wrote: TIO CATCH JUST ADMIT. SO MUCH EXCUSE FOR WHAT actually the line is very grey and now becomes he say she say,10/2/21 23:07,23,Social Distancing,24,1,-14.336419735411624,5,1,0,5.582319849062407,1,0,0.0
1268,1268,1389,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,Song das thanks to wuhan for the virus,10/2/21 23:08,8,Social Distancing,8,0,-12.719183794668552,1,0,0,14.314157420614,2,0,0.0
1269,1269,1391,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,U mean the statutes not clear enough meh?,10/2/21 23:10,8,Social Distancing,8,0,-11.563669259206819,1,0,0,21.853775475183436,3,0,0.0
1270,1270,1393,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,Yueming wrote: U mean the statutes not clear enough meh? have you seen the statutes itself? there is no specific guidelines as each restaurant may have different settings,10/2/21 23:13,28,Social Distancing,28,2,-11.275361019209942,7,0,1,7.430894621083495,1,0,0.0
1271,1271,1394,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"what do the restorans think? singaporeans and restorans must practice safe distancing, but 20, 30, 40 cases a day imported in all supposedly tested covid negative but still positive after arriving in Singapore. if Singapore stops importing and putting the populace at risk, do we even need to practice safe distancing?",10/2/21 23:13,48,Social Distancing,51,3,-12.142139818029962,10,4,1,3.45715002754365,0,0,0.0
1272,1272,1395,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,The crystal jade one most jialat. Dunno whose head will roll,10/2/21 23:14,11,Social Distancing,11,1,-13.286640311812882,2,0,0,10.458498421283291,2,0,0.0
1273,1273,1396,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"some of the SDOs really behave rike hooligans.. just because they wear red polo tee and think they big fug, walk around then see you easy to bully, will come and say you. But when take smoke break or chit chat with lady staff in some of those stalls, they also bo chup. really ish rike old school gangsters walk around kind minus the protection fee nia. Don't believe, you go to the malls and see for yourself.",10/2/21 23:14,77,Social Distancing,78,3,-12.331865687657368,14,6,2,1.7443734782962308,0,0,0.0
1274,1274,1397,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,If some of them are being honest I can empathise Cos the SDA might not be consistent on how they like the tables to be spaced apart,10/2/21 23:16,27,Social Distancing,27,2,-11.248014548864706,7,0,1,14.314157420613999,2,0,0.0
1275,1275,1398,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"HushiePuppies wrote: some of the SDOs really behave rike hooligans.. just because they wear red polo tee and think they big fug, walk around then see you easy to bully, will come and say you. But when take smoke break or chit chat with lady staff in some of those stalls, they also bo chup. really ish rike old school gangsters walk around kind minus the protection fee nia. Don't believe, you go to the malls and see for yourself. these are ""red guards"" during cultural revolution era. if i see any of them abuse power i will ask them for their names and report them.",10/2/21 23:17,105,Social Distancing,106,4,-12.04077671080358,20,7,3,1.181004922460012,0,0,1.0
1276,1276,1399,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"HushiePuppies wrote: some of the SDOs really behave rike hooligans.. just because they wear red polo tee and think they big fug, walk around then see you easy to bully, will come and say you. But when take smoke break or chit chat with lady staff in some of those stalls, they also bo chup. really ish rike old school gangsters walk around kind minus the protection fee nia. Don't believe, you go to the malls and see for yourself. You know that most of them don't have the highest educational qualifications?",10/2/21 23:17,90,Social Distancing,92,3,-12.111189030972474,17,6,2,1.547618768809053,0,0,0.0
1277,1277,1400,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"The defence of lack of knowledge about prevailing law is not a defence. If the intention is to ignore to earn more money, then be prepared to face the consequences. Am glad the government is taking actions against these errant restaurants",10/2/21 23:18,41,Social Distancing,41,2,-10.361278815339487,11,1,0,3.4765045420262717,0,0,0.0
1278,1278,1401,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,laopokcar_g wrote: If some of them are being honest I can empathise Cos the SDA might not be consistent on how they like the tables to be spaced apart thats why I hope some of them dont plea guilty and contest the charges,10/2/21 23:18,42,Social Distancing,43,2,-11.7519387338734,11,2,1,8.157520887733783,1,0,1.0
1279,1279,1402,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,desmond_yee1 wrote: thats why I hope some of them dont plea guilty and contest the charges Banana leaf will be charged in court. You can go camp to support them there,10/2/21 23:20,30,Social Distancing,31,2,-11.466930590909097,7,1,1,5.582319849062409,1,0,0.0
1280,1280,1403,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,twinkle07 wrote: lol Pls pogba !!,10/2/21 23:20,5,Social Distancing,5,0,-17.853414577607452,1,0,0,14.314157420613997,2,0,0.0
1281,1281,1404,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"icyflame wrote: The defence of lack of knowledge about prevailing law is not a defence. If the intention is to ignore to earn more money, then be prepared to face the consequences. Am glad the government is taking actions against these errant restaurants The issue is when you consult the SDA on the restaurant setting, in the morning say no problem but afternoon say must change setting. The law is interpreted by different officers in different manner.",10/2/21 23:21,77,Social Distancing,77,3,-10.609950619730519,20,3,1,1.6821107371649562,0,0,1.0
1282,1282,1405,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,twinkle07 wrote: lol waa they think people don't read news.. Super ho chio Posted with HardwareZone Forums app,10/2/21 23:23,17,Social Distancing,18,1,-15.584125619241448,5,0,0,4.197650602367687,0,0,0.0
1283,1283,1406,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"desmond_yee1 wrote: The issue is when you consult the SDA on the restaurant setting, in the morning say no problem but afternoon say must change setting. The law is interpreted by different officers in different manner. Could be a case of morning no crowd so they space out the customers (with some tables closed) and afternoon when crowd is there, Mgt decide to allow people to sit at tables which are not meant to be occupied, thereby infringing the SMM guidelines.",10/2/21 23:24,80,Social Distancing,81,3,-10.934706374391636,19,4,1,1.678246290459193,0,0,1.0
1284,1284,1407,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,nyxator wrote: waa they think people don't read news.. Super ho chio Posted with HardwareZone Forums app This restaurant very blatant. The rest just 10 over pax. This one over 60.,10/2/21 23:27,28,Social Distancing,31,2,-13.35632715387656,6,0,0,3.34049978757048,0,0,0.0
1285,1285,1408,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,But I thought SO need to take photos to prove their cases too.,10/2/21 23:31,13,Social Distancing,13,1,-10.467713987289574,3,0,1,21.85377547518344,3,0,0.0
1286,1286,1409,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,"icyflame wrote: Could be a case of morning no crowd so they space out the customers (with some tables closed) and afternoon when crowd is there, Mgt decide to allow people to sit at tables which are not meant to be occupied, thereby infringing the SMM guidelines. Very good point.",10/2/21 23:40,50,Social Distancing,50,2,-11.355156446791224,11,2,0,2.849301704416407,0,0,0.0
1287,1287,1410,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,Came across this at Bendeemer market behind the MacDonald. Is this ok? What does this looks like? Sent from Samsung SM-G965F using GAGT,10/2/21 23:50,22,Social Distancing,23,1,-12.651428529950621,4,0,0,4.798253640419634,0,0,0.0
1288,1288,1412,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,SDA anyhow give infor one lah.,10/2/21 23:54,6,Social Distancing,6,0,-17.210877795779943,2,0,0,21.853775475183436,3,0,0.0
1289,1289,1413,[BREAKING] Some of the 12 restaurants penalised for breaching Covid-19 measures say they are unaware,10/2/21 23:54,Wa they dare to kaopei Zam Zam ah? Not scared kena slash?,10/2/21 23:54,12,Social Distancing,12,1,-16.380453027346658,4,0,0,12.263892185273143,2,0,0.0
1290,1290,1414,Restaurant staff not practicing safety distance!!!,10/2/21 19:58,Come right next to us with a small allocated table to clear the table when the time not yet up They don\x92t get it We don\x92t wear mask n they r just next to us coming all the way to reach for the utensils from the other side of the table Govt pls remind them don\x92t be so ganchiong Doesn\x92t make a big difference for us to leave n for them to clear the table thereafter !,10/2/21 15:05,76,Social Distancing,80,3,-11.877614979590987,14,3,2,3.135310703730981,0,0,1.0
1291,1291,1415,Restaurant staff not practicing safety distance!!!,10/2/21 19:58,Rem to remind them to keep a distance,10/2/21 19:58,8,Social Distancing,8,0,-10.454459579499488,2,0,0,21.85377547518344,3,0,0.0
1292,1292,1418,A single person household in every 8 HDB flats... What's the implications?,10/2/21 17:45,"Perisher wrote: what's your question again? Why are the reasons for an in increase in the number of single person household? By 2013, the figure had grown to 8.4 per cent, but it shot up to 11.9 per cent in 2018 Read more at https://www.todayonline.com/singapore/sharp-rise-single-person-flats-accounting-about-1-8-hdb-households-2018-survey",10/2/21 16:27,39,Social Distancing,46,2,-11.38562280596158,5,1,1,3.2258992360300045,0,0,0.0
1293,1293,1419,A single person household in every 8 HDB flats... What's the implications?,10/2/21 17:45,Perisher wrote: what's your question again? Nowadays jin cham need to self service https://www.todayonline.com/singapor...ds-2018-survey,10/2/21 16:29,12,Social Distancing,13,1,-15.539814701368224,3,0,1,5.582319849062408,1,0,0.0
1294,1294,1420,A single person household in every 8 HDB flats... What's the implications?,10/2/21 17:45,"If single+single grow old together, they can enjoy the rentals from 1 flat.",10/2/21 16:31,13,Social Distancing,14,1,-11.423535637321931,1,0,0,41.612888760855476,4,0,0.0
1295,1295,1421,A single person household in every 8 HDB flats... What's the implications?,10/2/21 17:45,whatheheck wrote: Nowadays jin cham need to self service https://www.todayonline.com/singapor...ds-2018-survey OIC.,10/2/21 16:34,10,Social Distancing,10,0,-17.344950959865034,3,0,0,5.582319849062407,1,0,0.0
1296,1296,1422,A single person household in every 8 HDB flats... What's the implications?,10/2/21 17:45,"More ppl dying alone loh, then ppl die liaoz body rot nobody noes, corpse water drip drip down through the crack down the floor below... but the person downstairs also dead alone sho nobody report... then only discovered 2 yrs later...",10/2/21 16:52,40,Social Distancing,41,2,-14.020063971050961,6,3,0,2.685403526099896,0,0,0.0
1297,1297,1423,A single person household in every 8 HDB flats... What's the implications?,10/2/21 17:45,"Professionally conducted divorce, so couples can legally own 2 hdb.",10/2/21 17:45,9,Social Distancing,10,0,-14.084535671842463,2,0,0,14.314157420613995,2,0,0.0
1298,1298,1426,"Mosaic MugShots: 6 F&B outlets ordered to close, 5 fined for breaching COVID-19 rules",10/2/21 16:29,All the chinese restaurants tio pawn CNY income all gone Sent from Google PIXEL 2 XL using GAGT,10/2/21 15:58,17,Social Distancing,18,1,-15.752127922437165,3,0,0,4.197650602367686,0,0,0.0
1299,1299,1427,"Mosaic MugShots: 6 F&B outlets ordered to close, 5 fined for breaching COVID-19 rules",10/2/21 16:29,More and more to come...,10/2/21 16:20,5,Social Distancing,5,0,-8.102562168763615,1,1,0,163.63997928494302,4,0,0.0
1300,1300,1428,"Mosaic MugShots: 6 F&B outlets ordered to close, 5 fined for breaching COVID-19 rules",10/2/21 16:29,"ParkJinYoung wrote: All the chinese restaurants tio pawn CNY income all gone Sent from Google PIXEL 2 XL using GAGT chiu missed out for jskm ceca The Singapore Tourism Board (STB) filed a Magistrate\x92s Complaint on Jan 20 against F&B operator Banana Leaf Apolo, located at 48 Serangoon Road, for multiple breaches of COVID-19 measures at its restaurant at Serangoon Road. The breaches include failure to ensure that gatherings at its premises did not exceed the maximum permissible group size, failing to ensure at least 1m between seated customers, providing a self-service buffet of food for consumption and allowing customers to make speeches and play a video recording in its premises. The operator will be charged in court on Feb 17.",10/2/21 16:29,116,Social Distancing,123,4,-13.63632272221602,21,1,0,0.5109563289051331,0,0,0.0
